date,Скорост,Тегло,Дължина,Брой автомобили
2023-01-20 13:00:00,46.475920679886684,3286.2779369627506,4791.117478510028,353
2023-01-20 14:00:00,38.51004636785162,3397.1428571428573,4566.614664586584,647
2023-01-20 15:00:00,44.74375,2907.215625,4442.047244094489,641
2023-01-20 16:00:00,38.934357541899445,2684.2611731843576,4178.470254957507,716
2023-01-20 17:00:00,37.48514851485149,2353.978783592645,4128.16091954023,707
2023-01-20 18:00:00,37.92192192192192,2720.0210843373493,4326.780185758514,666
2023-01-20 19:00:00,39.44128113879004,1880.2139037433155,4151.666666666667,562
2023-01-20 20:00:00,42.03317535545024,1966.6555819477435,4058.4766584766585,422
2023-01-20 21:00:00,38.30514705882353,2360.7463235294117,4113.235294117647,272
2023-01-20 22:00:00,41.18390804597701,3071.637931034483,4486.127167630058,174
2023-01-20 23:00:00,40.68691588785047,2699.5233644859813,4383.644859813084,214
2023-01-21 00:00:00,42.37714285714286,2814.3314285714287,4276.878612716763,175
2023-01-21 01:00:00,41.236363636363635,2829.7090909090907,4323.148148148148,110
2023-01-21 02:00:00,45.01190476190476,4743.809523809524,5121.951219512195,84
2023-01-21 03:00:00,43.60204081632653,3861.765306122449,4875.0,98
2023-01-21 04:00:00,44.116279069767444,2604.9612403100773,4143.410852713178,129
2023-01-21 05:00:00,39.00840336134454,2582.508474576271,4347.863247863248,119
2023-01-21 06:00:00,41.34615384615385,2518.0615384615385,4496.062992125984,130
2023-01-21 07:00:00,41.046728971962615,2938.621495327103,4409.389671361502,214
2023-01-21 08:00:00,41.04304635761589,3336.562913907285,4412.292358803987,302
2023-01-21 09:00:00,40.01518987341772,2971.2708860759494,4212.020460358056,395
2023-01-21 10:00:00,38.505376344086024,2855.2505399568036,4308.658008658009,465
2023-01-21 11:00:00,39.83680555555556,2330.8191304347824,4175.704225352113,576
2023-01-21 12:00:00,38.747747747747745,2313.241741741742,4124.006116207951,666
2023-01-21 13:00:00,45.122541603630864,2114.6127080181545,4088.702290076336,661
2023-01-21 14:00:00,41.349304482225655,2153.8129829984546,4018.3673469387754,647
2023-01-21 15:00:00,40.51384615384615,2250.964615384615,4085.0234009360374,650
2023-01-21 16:00:00,44.86356821589205,1915.8125937031484,3973.5649546827794,667
2023-01-21 17:00:00,43.69533527696793,1989.938596491228,4031.3988095238096,686
2023-01-21 18:00:00,43.22445820433437,1870.5147286821705,4005.919003115265,646
2023-01-21 19:00:00,41.04646464646465,1975.3157894736842,4104.303278688524,495
2023-01-21 20:00:00,39.09814323607427,2258.7267904509285,4121.6577540106955,377
2023-01-21 21:00:00,39.37777777777778,2050.392592592593,4034.200743494424,270
2023-01-21 22:00:00,41.2,2471.690322580645,4122.580645161291,155
2023-01-21 23:00:00,40.68452380952381,2044.3333333333333,4118.562874251497,168
2023-01-22 00:00:00,39.45238095238095,2095.6726190476193,4110.30303030303,168
