date,Скорост,Тегло,Дължина,Брой автомобили
2023-01-20 13:00:00,48.75609756097561,1499.8875,3119.753086419753,82
2023-01-20 14:00:00,47.36312849162011,1757.556179775281,3177.653631284916,179
2023-01-20 15:00:00,49.14935064935065,1754.907894736842,3172.7272727272725,154
2023-01-20 16:00:00,48.34375,1571.221052631579,3057.0680628272253,192
2023-01-20 17:00:00,48.71,1749.121212121212,2976.381909547739,200
2023-01-20 18:00:00,50.1280487804878,1741.2331288343557,3177.3006134969323,164
2023-01-20 19:00:00,49.396946564885496,1635.0,3230.769230769231,131
2023-01-20 20:00:00,51.87301587301587,1599.5238095238096,2959.6774193548385,63
2023-01-20 21:00:00,49.95454545454545,1880.3181818181818,3225.0,44
2023-01-20 22:00:00,48.41379310344828,1523.0689655172414,3072.4137931034484,29
2023-01-20 23:00:00,49.76,2999.8260869565215,3150.0,25
2023-01-21 00:00:00,49.46153846153846,1444.1923076923076,3134.6153846153848,26
2023-01-21 01:00:00,44.666666666666664,2327.5454545454545,2709.090909090909,12
2023-01-21 02:00:00,56.142857142857146,2845.1666666666665,2928.5714285714284,7
2023-01-21 03:00:00,50.142857142857146,3290.1666666666665,3833.3333333333335,7
2023-01-21 04:00:00,50.0,1788.0,3314.285714285714,7
2023-01-21 05:00:00,48.72727272727273,1226.6363636363637,3318.181818181818,11
2023-01-21 06:00:00,48.333333333333336,1461.6666666666667,3326.6666666666665,15
2023-01-21 07:00:00,49.0,1613.774193548387,3035.483870967742,31
2023-01-21 08:00:00,51.26086956521739,1855.4666666666667,3441.304347826087,46
2023-01-21 09:00:00,50.24175824175824,1576.989010989011,3080.21978021978,91
2023-01-21 10:00:00,49.696969696969695,1711.3,3209.9236641221373,132
2023-01-21 11:00:00,50.55844155844156,1697.703947368421,3255.9210526315787,154
2023-01-21 12:00:00,48.47159090909091,1684.3257142857142,3023.4285714285716,176
2023-01-21 13:00:00,49.76470588235294,1641.3552631578948,3148.3660130718954,153
2023-01-21 14:00:00,49.68263473053892,1629.9518072289156,3006.626506024096,167
2023-01-21 15:00:00,50.221556886227546,1751.2134146341464,3143.373493975904,167
2023-01-21 16:00:00,49.768115942028984,1693.927536231884,3269.7841726618703,139
2023-01-21 17:00:00,48.76642335766423,1963.5333333333333,3092.6470588235293,137
2023-01-21 18:00:00,50.24742268041237,1759.6041666666667,3056.701030927835,97
2023-01-21 19:00:00,50.3375,1760.5569620253164,3015.1898734177216,80
2023-01-21 20:00:00,54.36842105263158,1857.4594594594594,3108.108108108108,38
2023-01-21 21:00:00,51.03333333333333,1824.3103448275863,3503.448275862069,30
2023-01-21 22:00:00,51.61538461538461,1692.3076923076924,3550.0,26
2023-01-21 23:00:00,50.851851851851855,1959.076923076923,3174.074074074074,27
2023-01-22 00:00:00,50.625,1471.75,3020.8333333333335,24
2023-01-22 01:00:00,54.0,1537.6,3286.6666666666665,15
2023-01-22 02:00:00,51.46153846153846,2968.25,3238.4615384615386,13
2023-01-22 03:00:00,53.333333333333336,1387.1,2990.0,12
2023-01-22 04:00:00,45.0,1531.7777777777778,3155.5555555555557,11
2023-01-22 05:00:00,52.5,1471.8,2810.0,10
2023-01-22 06:00:00,45.42857142857143,2417.1666666666665,2700.0,7
2023-01-22 07:00:00,55.9,1600.111111111111,3250.0,10
2023-01-22 08:00:00,51.64705882352941,1589.25,3418.75,17
2023-01-22 09:00:00,49.78947368421053,1579.3243243243244,2863.157894736842,38
2023-01-22 10:00:00,49.0,2056.7948717948716,3383.5443037974683,79
2023-01-22 11:00:00,49.00806451612903,1570.6370967741937,3026.6129032258063,124
2023-01-22 12:00:00,50.17460317460318,1869.1825396825398,3092.063492063492,126
2023-01-22 13:00:00,49.282442748091604,1645.7230769230769,3045.8015267175574,131
2023-01-22 14:00:00,50.4765625,2069.277777777778,3097.6377952755906,128
2023-01-22 15:00:00,50.197080291970806,1746.0661764705883,3139.705882352941,137
2023-01-22 16:00:00,49.68292682926829,1574.8934426229507,3240.650406504065,123
2023-01-22 17:00:00,50.221311475409834,1474.2916666666667,3182.5,122
2023-01-22 18:00:00,48.371134020618555,1874.5625,3206.185567010309,97
2023-01-22 19:00:00,51.1764705882353,1694.6617647058824,3119.402985074627,68
2023-01-22 20:00:00,51.4375,3377.516129032258,3365.625,32
2023-01-22 21:00:00,49.03846153846154,1375.1923076923076,3042.3076923076924,26
2023-01-22 22:00:00,48.0,1659.5652173913043,2995.6521739130435,23
2023-01-22 23:00:00,56.4,1636.9285714285713,3220.0,15
2023-01-23 00:00:00,46.4,2506.6,2800.0,5
2023-01-23 01:00:00,38.333333333333336,2098.0,3300.0,3
2023-01-23 02:00:00,38.5,1329.0,2800.0,2
2023-01-23 03:00:00,,,,0
2023-01-23 04:00:00,52.5,1869.0,3500.0,2
2023-01-23 05:00:00,49.625,2110.875,3087.5,8
2023-01-23 06:00:00,48.43589743589744,1672.2820512820513,3176.923076923077,39
2023-01-23 07:00:00,47.99393939393939,1771.320987654321,3061.5853658536585,165
