date,Скорост,Тегло,Дължина,Брой автомобили
2023-01-20 12:00:00,48.99049881235155,1709.984,3116.480891719745,1263
2023-01-21 00:00:00,50.04081632653061,1705.1732580037665,3206.928838951311,539
2023-01-21 12:00:00,49.830906148867314,1737.8789860997547,3118.7804878048782,1237
2023-01-22 00:00:00,49.858333333333334,1726.6742857142858,3121.7514124293784,360
2023-01-22 12:00:00,49.997081712062254,1781.3821218074656,3141.2512218963834,1028
2023-01-23 00:00:00,47.64477211796247,1808.4823369565217,3150.537634408602,746
2023-01-23 12:00:00,48.538339920948616,1762.8930566640063,3128.7866772402854,1265
2023-01-24 00:00:00,48.45325779036827,1789.6887608069164,3135.2773826458038,706
2023-01-24 12:00:00,49.318809005083516,1756.4878765613519,3211.717612809316,1377
2023-01-25 00:00:00,48.73699015471168,1872.1894586894587,3152.5352112676055,712
2023-01-25 12:00:00,49.148200423429785,1849.595305832148,3116.3841807909603,1418
2023-01-26 00:00:00,48.31658291457286,1850.986040609137,3193.5768261964736,796
2023-01-26 12:00:00,47.9012760241773,1880.3554952510176,3165.9029649595686,1489
2023-01-27 00:00:00,48.08780487804878,1797.5061425061424,3102.937576499388,820
2023-01-27 12:00:00,49.01588397790055,1782.7779329608938,3259.084604715673,1448
2023-01-28 00:00:00,50.20747663551402,1841.3169811320754,3115.0093808630395,535
2023-01-28 12:00:00,49.75425790754258,1716.6838656838656,3041.612377850163,1233
2023-01-29 00:00:00,49.59442724458204,1854.5251572327045,3087.8125,323
2023-01-29 12:00:00,49.857723577235774,1739.6841563786008,3065.071283095723,984
2023-01-30 00:00:00,48.24423337856174,1887.1634615384614,3066.938775510204,737
2023-01-30 12:00:00,49.579282868525894,1888.5310233682515,3145.5635491606713,1255
2023-01-31 00:00:00,48.92917847025496,1838.3424460431654,3144.900849858357,706
2023-01-31 12:00:00,49.60015408320493,1815.0989867498051,3174.0139211136893,1298
2023-02-01 00:00:00,49.096385542168676,1688.3468834688347,3109.1397849462364,1494
2023-02-01 12:00:00,49.73886328725038,1863.1906976744185,3145.0,1302
2023-02-02 00:00:00,49.07434944237918,1786.9108040201006,3141.6873449131513,807
2023-02-02 12:00:00,49.160567587752055,1782.2812971342382,3116.066066066066,1339
2023-02-03 00:00:00,49.0249343832021,1908.1588785046729,3107.358738501971,762
2023-02-03 12:00:00,49.03991291727141,1761.1213450292398,3115.418181818182,1378
2023-02-04 00:00:00,50.14042553191489,1815.844827586207,3147.2340425531916,470
2023-02-04 12:00:00,50.48429752066116,1781.7215719063545,3096.5174129353236,1210
2023-02-05 00:00:00,49.95017793594306,1688.7797833935017,3157.8571428571427,281
2023-02-05 12:00:00,49.489443378119,1756.3563777994157,3041.8671799807507,1042
2023-02-06 00:00:00,48.55310344827586,1832.389901823282,3170.0139470013946,725
2023-02-06 12:00:00,48.779661016949156,1730.6806853582555,3099.1505791505792,1299
2023-02-07 00:00:00,49.17470664928292,1894.2282321899736,3115.8376963350784,767
2023-02-07 12:00:00,48.462675535846266,1688.0224382946897,3120.40059347181,1353
2023-02-08 00:00:00,48.90886075949367,1748.8721227621484,3142.2053231939162,790
2023-02-08 12:00:00,48.73367952522255,1781.35976065819,3164.5569620253164,1348
2023-02-09 00:00:00,49.13385826771653,1946.8499335989377,3143.684210526316,763
2023-02-09 12:00:00,48.903133903133906,1813.0791936645069,3163.3500357909807,1404
2023-02-10 00:00:00,49.574803149606296,1851.8831341301461,3161.9736842105262,762
2023-02-10 12:00:00,49.594133697135064,1857.6198347107438,3184.0163934426228,1466
2023-02-11 00:00:00,50.54368932038835,1819.1377952755906,3161.328125,515
2023-02-11 12:00:00,49.37663335895465,1719.2496111975117,3072.952086553323,1301
2023-02-12 00:00:00,50.29234972677595,1611.657458563536,3068.3060109289618,366
2023-02-12 12:00:00,48.41328125,1780.0617088607594,3113.9937106918237,1280
2023-02-13 00:00:00,48.70184696569921,1759.6559139784947,3111.9205298013244,758
2023-02-13 12:00:00,48.85971223021583,1744.9077705156137,3102.231821454284,1391
2023-02-14 00:00:00,49.72859025032938,1870.7179487179487,3164.1434262948205,760
2023-02-14 12:00:00,49.332618025751074,1816.7576197387518,3103.0281182408075,1399
2023-02-15 00:00:00,49.58793324775353,1831.737597911227,3106.314432989691,779
2023-02-15 12:00:00,48.664852255054434,1867.6429699842022,3127.956147220047,1286
2023-02-16 00:00:00,49.983116883116885,1798.8528252299607,3110.8072916666665,770
2023-02-16 12:00:00,50.21461187214612,1980.7132867132866,3194.4954128440368,439
2023-02-17 00:00:00,,,,0
2023-02-17 12:00:00,,,,0
2023-02-18 00:00:00,,,,0
2023-02-18 12:00:00,,,,0
2023-02-19 00:00:00,,,,0
2023-02-19 12:00:00,,,,0
2023-02-20 00:00:00,,,,0
2023-02-20 12:00:00,,,,0
2023-02-21 00:00:00,,,,0
2023-02-21 12:00:00,,,,0
2023-02-22 00:00:00,,,,0
2023-02-22 12:00:00,48.90372670807454,1669.7710084033613,3109.7586568730326,968
2023-02-23 00:00:00,48.850192061459666,1781.1206225680935,3139.1699092088197,781
2023-02-23 12:00:00,49.138065522620906,1860.1686367218283,3175.1372549019607,1282
2023-02-24 00:00:00,48.09199522102748,1715.5866666666666,3061.5107913669067,837
2023-02-24 12:00:00,49.29710144927536,1763.6762325239147,3138.730853391685,1380
2023-02-25 00:00:00,50.220238095238095,1759.7775551102204,3141.035856573705,505
2023-02-25 12:00:00,48.190438247011954,1628.5731511254019,3184.6339501206758,1255
2023-02-26 00:00:00,50.11351351351351,1536.795081967213,3062.2950819672133,370
2023-02-26 12:00:00,49.73498964803313,1607.9651898734178,3078.775079197466,966
2023-02-27 00:00:00,48.17358490566038,1782.434227330779,3074.1772151898736,796
2023-02-27 12:00:00,48.77900552486188,1677.5279106858054,3129.1068580542264,1268
2023-02-28 00:00:00,48.16932515337423,1778.6,3122.8501228501227,815
2023-02-28 12:00:00,48.380630630630634,1720.798937784522,3167.7978883861238,1332
2023-03-01 00:00:00,48.39033457249071,1763.4937343358397,3105.5831265508687,1614
2023-03-01 12:00:00,48.45846153846154,1800.7063862928348,3179.1505791505792,1300
2023-03-02 00:00:00,48.055908513341805,1915.5834411384217,3083.312101910828,787
2023-03-02 12:00:00,48.72301136363637,1719.9691977077364,3106.4814814814813,1409
2023-03-03 00:00:00,49.6837294332724,1802.8706099815156,3080.8823529411766,547
2023-03-03 12:00:00,50.07561597281224,1760.8823024054982,3102.127659574468,1177
2023-03-04 00:00:00,50.389016018306634,1621.6820276497697,3088.7871853546912,437
2023-03-04 12:00:00,50.125510204081635,1753.3171487603306,3063.4221311475408,980
2023-03-05 00:00:00,51.250803858520904,1920.1881188118812,3125.6493506493507,311
2023-03-05 12:00:00,49.84701912260967,1663.4301929625426,3072.1906923950055,889
2023-03-06 00:00:00,49.08142493638677,1721.1737451737451,3078.4891165172853,786
2023-03-06 12:00:00,48.75945537065053,1823.9609793420045,3119.0985485103133,1322
2023-03-07 00:00:00,49.37516005121639,1747.152145643693,3118.7096774193546,781
2023-03-07 12:00:00,49.32153179190752,1868.8612125639152,3161.499272197962,1384
2023-03-08 00:00:00,49.75151515151515,1801.4519704433499,3114.6341463414633,825
2023-03-08 12:00:00,49.53271645736947,1718.0073578595318,3111.756847027388,1513
2023-03-09 00:00:00,49.71327849588719,2133.5916167664673,3233.2544378698226,851
2023-03-09 12:00:00,49.006364359586314,1709.2290322580645,3128.6173633440512,1257
2023-03-10 00:00:00,48.91895113230036,1832.7222222222222,3130.335731414868,839
2023-03-10 12:00:00,49.59229651162791,1807.6732745961822,3134.1374269005846,1377
2023-03-11 00:00:00,50.21052631578947,1828.5567765567766,3081.056466302368,551
2023-03-11 12:00:00,49.61830173124485,1680.8911055694098,3124.0863787375415,1213
2023-03-12 00:00:00,50.326530612244895,1852.2997416020671,3129.5629820051413,392
2023-03-12 12:00:00,49.861671469740635,1766.5428015564203,3126.1627906976746,1041
2023-03-13 00:00:00,49.55446927374302,1858.0070521861778,3123.3146067415732,716
2023-03-13 12:00:00,47.57433962264151,1713.0275439938791,3119.148936170213,1325
2023-03-14 00:00:00,49.191570881226056,1867.815344603381,3120.4370179948587,783
2023-03-14 12:00:00,49.29780309194467,1813.8019720624486,3181.357318070319,1229
2023-03-15 00:00:00,48.30106100795756,1812.4369973190348,3128.8180610889776,754
2023-03-15 12:00:00,49.07527733755943,1738.9548387096775,3107.827476038339,1262
2023-03-16 00:00:00,48.479002624671914,1843.34395750332,3115.3947368421054,763
2023-03-16 12:00:00,49.520833333333336,1728.2978889757624,3180.6201550387595,1296
2023-03-17 00:00:00,49.195092024539875,1866.8510638297873,3154.0841584158416,815
2023-03-17 12:00:00,49.68475073313783,1694.7682656826569,3180.3085966201324,1364
2023-03-18 00:00:00,49.03776683087028,1706.8526490066224,3094.2339373970344,610
2023-03-18 12:00:00,50.288220551378444,1664.037193575655,3133.2489451476795,1197
2023-03-19 00:00:00,50.888888888888886,1717.7088235294118,3119.705882352941,342
2023-03-19 12:00:00,50.3715545755237,1641.7957351290684,3054.7297297297296,907
2023-03-20 00:00:00,49.45418326693227,1835.23355704698,3146.328437917223,753
2023-03-20 12:00:00,49.72705506783719,1672.858528698464,3102.1809369951534,1253
2023-03-21 00:00:00,48.92975734355045,1857.5374677002585,3171.88703465982,783
2023-03-21 12:00:00,48.45278450363196,1726.2152209492635,3069.951140065147,1239
2023-03-22 00:00:00,48.36616454229432,1797.7910798122066,3186.1466821885915,863
2023-03-22 12:00:00,49.36156862745098,1777.3529880478088,3169.7933227344993,1275
2023-03-23 00:00:00,49.43080939947781,1964.8097112860892,3115.3141361256544,766
2023-03-23 12:00:00,49.148648648648646,1713.3978930307942,3115.0,1258
2023-03-24 00:00:00,50.07604562737642,1946.288486416559,3172.47119078105,789
2023-03-24 12:00:00,49.56754772393539,1802.9887892376682,3187.753568745304,1362
2023-03-25 00:00:00,50.43706293706294,1812.9107142857142,3114.8936170212764,572
2023-03-25 12:00:00,50.10092592592593,1585.8064211520302,3084.375,1080
2023-03-26 00:00:00,50.73040752351097,1693.0,3172.1518987341774,319
2023-03-26 12:00:00,50.403,1624.6020408163265,3050.767656090072,1000
2023-03-27 00:00:00,48.60358056265984,1847.3225388601036,3081.8998716302954,782
2023-03-27 12:00:00,49.49052132701422,1611.1382049245433,3107.61300555115,1267
2023-03-28 00:00:00,48.67232375979112,1758.8423841059603,3078.1984334203657,766
2023-03-28 12:00:00,49.603700848111025,1752.0599688473521,3145.6167571761057,1297
2023-03-29 00:00:00,48.568601583113455,1759.6229946524063,3046.5608465608466,758
2023-03-29 12:00:00,49.3639167309175,1690.302795031056,3086.7181467181467,1297
2023-03-30 00:00:00,49.29784366576819,1824.724279835391,3079.268292682927,742
2023-03-30 12:00:00,49.35553834237025,1748.6637998436279,3093.99375975039,1292
2023-03-31 00:00:00,49.43494423791822,1890.4135338345864,3262.8571428571427,807
2023-03-31 12:00:00,49.59280997798973,1750.9555226093403,3155.8105107327906,1363
2023-04-01 00:00:00,50.108552631578945,1811.1020066889632,3152.9021558872305,1216
2023-04-01 12:00:00,49.839549002601906,1625.6719298245614,3101.7590149516273,1153
2023-04-02 00:00:00,50.84365781710915,1906.0358208955224,3034.023668639053,339
2023-04-02 12:00:00,50.368213228035536,1634.709090909091,3094.528875379939,1013
2023-04-03 00:00:00,47.97842639593909,1817.3021766965428,3048.6624203821657,788
2023-04-03 12:00:00,48.501799856011516,1782.425036390102,3079.1066282420747,1389
2023-04-04 00:00:00,47.95511221945137,1799.1903553299492,3212.5156445556945,802
2023-04-04 12:00:00,49.213224368499255,1772.5768072289156,3123.0081906180194,1346
2023-04-05 00:00:00,49.23478260869565,1857.0377358490566,3115.031055900621,805
2023-04-05 12:00:00,49.27325581395349,1723.040381791483,3113.391557496361,1376
2023-04-06 00:00:00,49.28167281672817,1931.64125,3193.711467324291,813
2023-04-06 12:00:00,49.75625446747677,1824.3099203475742,3144.4844989185294,1400
2023-04-07 00:00:00,48.806228373702425,1779.78738317757,3069.248554913295,867
2023-04-07 12:00:00,47.74456840869055,1796.004759071981,3140.7231772377,1703
2023-04-08 00:00:00,49.978476821192054,1601.7116357504217,3093.959731543624,604
2023-04-08 12:00:00,49.42989214175655,1729.0257410296413,3060.2334630350197,1298
2023-04-09 00:00:00,50.608108108108105,1600.7356948228883,2968.021680216802,370
2023-04-09 12:00:00,50.34757834757835,1661.6307692307691,3065.024154589372,1053
2023-04-10 00:00:00,47.892365456821025,1790.3527918781726,3075.409836065574,799
