date,Скорост,Тегло,Дължина,Брой автомобили
2023-01-20 12:00:00,40.5932092719556,2873.5219240837696,4375.024777006937,3064
2023-01-20 18:00:00,39.58961038961039,2360.4258456201214,4228.152753108348,2310
2023-01-21 00:00:00,42.432167832167835,3111.323529411765,4451.063829787234,715
2023-01-21 06:00:00,39.96685878962536,2789.6628186628186,4290.785645004849,2082
2023-01-21 12:00:00,42.3982901684687,2121.7577358490566,4053.30272889569,3977
2023-01-21 18:00:00,41.134059687351964,2045.5163584637269,4070.7398568019094,2111
2023-01-22 00:00:00,41.12658227848101,2337.824858757062,4169.727403156385,711
2023-01-22 06:00:00,41.71659634317862,2510.3253521126762,4217.126680820948,1422
2023-01-22 12:00:00,42.79846804014792,2238.658201058201,4066.9144981412637,3786
2023-01-22 18:00:00,39.4085684430512,2692.7145844223733,4133.719095213046,1914
2023-01-23 00:00:00,41.08806818181818,4789.76217765043,4964.6551724137935,352
2023-01-23 06:00:00,40.32617619197979,3501.529430379747,4551.899138206192,3167
2023-01-23 12:00:00,41.48056443024494,2973.3352894105096,4399.568849366748,3756
2023-01-23 18:00:00,43.676767676767675,2627.294982260517,4222.873153336729,1980
2023-01-24 00:00:00,40.77685950413223,4460.2209944751385,5133.7047353760445,363
2023-01-24 06:00:00,40.56276218134882,3174.1629485935982,4529.095674967235,3099
2023-01-24 12:00:00,42.17806041335453,2922.146762208068,4361.627593640528,3774
2023-01-24 18:00:00,38.92931688804554,2444.960057061341,4193.381294964029,2108
2023-01-25 00:00:00,46.11278195488722,4366.199488491048,4992.051282051282,399
2023-01-25 06:00:00,39.49559543230016,3580.869607843137,4543.065693430657,3065
2023-01-25 12:00:00,40.978922716627636,2813.664669098489,4317.958966160405,3843
2023-01-25 18:00:00,41.29639889196676,2394.765711645102,4165.400843881856,2166
2023-01-26 00:00:00,39.03455284552845,3404.941056910569,4591.404612159329,492
2023-01-26 06:00:00,39.54774362328319,3532.464986910995,4549.0072799470545,3058
2023-01-26 12:00:00,41.82753205967024,2784.892819706499,4352.416160549247,3821
2023-01-26 18:00:00,40.506461025427264,2163.5822890559734,4114.17089678511,2400
2023-01-27 00:00:00,44.97911832946636,2893.2093023255816,4465.023474178403,862
2023-01-27 06:00:00,41.07158836689038,3216.213072733098,4475.463716238204,3130
2023-01-27 12:00:00,40.7875,2703.6046452271567,4253.739040742651,3920
2023-01-27 18:00:00,40.54426966292135,2426.595859585959,4083.189850475759,2225
2023-01-28 00:00:00,39.67916041979011,2863.9411764705883,4457.645259938838,667
2023-01-28 06:00:00,40.1845298281092,3208.174772036474,4314.6015424164525,1978
2023-01-28 12:00:00,39.179732795563396,2383.3892532795157,4075.326003579647,3967
2023-01-28 18:00:00,40.51922164214523,2159.121140142518,4044.9951409135083,2108
2023-01-29 00:00:00,39.862880886426595,2573.5180555555557,4128.79213483146,722
2023-01-29 06:00:00,39.74483250178189,2629.9535714285716,4244.468390804598,1403
2023-01-29 12:00:00,42.21215439364906,2303.1416438356164,4083.471302428256,3653
2023-01-29 18:00:00,38.820010587612494,2646.413573700954,4125.268240343347,1889
2023-01-30 00:00:00,39.928388746803066,3609.9411764705883,4646.272493573265,391
2023-01-30 06:00:00,39.70505617977528,3312.6006868560726,4431.83969706532,3204
2023-01-30 12:00:00,41.38873452892145,2848.921325575512,4348.897435897436,3959
2023-01-30 18:00:00,39.63387978142077,2291.983076157292,4086.535552193646,2013
2023-01-31 00:00:00,40.81927710843374,4468.070121951219,4987.537993920972,332
2023-01-31 06:00:00,41.13993973886843,3549.4438484746897,4529.589412962335,2987
2023-01-31 12:00:00,40.3380355276907,2943.701726844584,4334.11733615222,3828
2023-01-31 18:00:00,40.41446124763705,2516.957859848485,4225.76481835564,2116
2023-02-01 00:00:00,40.45116279069767,4261.4509345794395,4861.792452830188,860
2023-02-01 06:00:00,41.583029499502814,3345.520265780731,4496.544783629654,6034
2023-02-01 12:00:00,40.96057347670251,3122.806736609608,4378.269337785197,3629
2023-02-01 18:00:00,40.57336956521739,2479.9252039891207,4189.83908045977,2208
2023-02-02 00:00:00,38.48268398268398,4644.112554112554,4956.512141280353,462
2023-02-02 06:00:00,39.84360655737705,3484.376683087028,4490.602250165453,3050
2023-02-02 12:00:00,40.10166799046863,3067.8616852146265,4313.604713444028,3778
2023-02-02 18:00:00,39.24854716137684,2654.1236559139784,4186.192847442281,2237
2023-02-03 00:00:00,39.509803921568626,3517.8417266187053,4510.25641025641,562
2023-02-03 06:00:00,40.997733894464226,3528.489299610895,4506.313379129866,3089
2023-02-03 12:00:00,41.15372670807454,2860.735164550402,4325.104712041885,3864
2023-02-03 18:00:00,41.28425266903915,2308.555209260908,4131.758884390463,2248
2023-02-04 00:00:00,46.209375,2902.5721003134795,4510.33386327504,640
2023-02-04 06:00:00,42.97140087251575,2480.3899951432736,4250.782778864971,2063
2023-02-04 12:00:00,42.10100269014429,2323.031586679726,4099.827543729983,4089
2023-02-04 18:00:00,41.49953660797034,2266.201485608171,4053.3145275035263,2158
2023-02-05 00:00:00,41.628571428571426,2478.024096385542,4207.93893129771,665
2023-02-05 06:00:00,45.32088520055325,2292.1497919556173,4163.73779637378,1446
2023-02-05 12:00:00,40.18487172705633,2437.124371526859,4118.196328810854,3781
2023-02-05 18:00:00,40.95421810699588,2181.4533745492013,4028.8082901554403,1944
2023-02-06 00:00:00,40.333333333333336,3774.841059602649,4624.242424242424,303
2023-02-06 06:00:00,39.76950469407575,3119.480713128039,4425.212557226946,3089
2023-02-06 12:00:00,42.00163087795597,2908.5921985815603,4390.841787770771,3679
2023-02-06 18:00:00,42.90551964196917,2534.5077152812346,4201.700850425213,2011
2023-02-07 00:00:00,45.89622641509434,4998.398089171975,5312.903225806452,318
2023-02-07 06:00:00,40.71212598425197,3154.3582466099024,4449.617834394904,3175
2023-02-07 12:00:00,39.58532737312648,2905.570713721359,4355.117270788913,3803
2023-02-07 18:00:00,41.407992565055764,2187.6564102564103,4155.8851224105465,2152
2023-02-08 00:00:00,43.64675324675325,4793.471354166667,5014.96062992126,385
2023-02-08 06:00:00,41.583785509096714,3069.0424784413926,4470.756843800322,3133
2023-02-08 12:00:00,41.89762729938683,2737.024286095543,4310.4228386749255,3752
2023-02-08 18:00:00,40.86927223719677,2499.728295096716,4210.672116257947,2226
2023-02-09 00:00:00,41.37629937629938,4006.38025210084,4670.61310782241,481
2023-02-09 06:00:00,40.813793103448276,3045.142498430634,4472.417061611374,3190
2023-02-09 12:00:00,41.78109708987896,3033.9659706109824,4391.086278586278,3883
2023-02-09 18:00:00,40.06789568345324,2531.670868977938,4232.394366197183,2224
2023-02-10 00:00:00,40.50923482849604,4173.933510638298,4965.951742627346,379
2023-02-10 06:00:00,40.31354878806712,3344.6461251167134,4513.7833594976455,3218
2023-02-10 12:00:00,42.93592736705577,2750.051934562451,4325.963808025177,3855
2023-02-10 18:00:00,42.27337526205451,2208.614932885906,4104.177215189873,2385
2023-02-11 00:00:00,48.49180327868852,2510.652949245542,4347.5,732
2023-02-11 06:00:00,40.70729411764706,2815.133899104196,4349.6906235126135,2125
2023-02-11 12:00:00,40.57760119195431,2417.4008459815873,4109.95736142463,4028
2023-02-11 18:00:00,42.19668458781362,2139.1176470588234,4041.6817359855336,2232
2023-02-12 00:00:00,49.65714285714286,2178.805157593123,4205.22496371553,700
2023-02-12 06:00:00,40.242047026279394,2806.3016643550623,4239.832285115304,1446
2023-02-12 12:00:00,39.523345817727844,2186.800299925019,4002.5239777889956,4005
2023-02-12 18:00:00,42.21449704142012,2161.1293827160493,4010.644677661169,2028
2023-02-13 00:00:00,42.37202380952381,3581.002985074627,4599.101796407185,336
