date,Скорост,Тегло,Дължина,Брой автомобили
2023-01-20 13:00:00,50.764150943396224,2029.4848484848485,4241.9047619047615,108
2023-01-20 14:00:00,47.35795454545455,1981.8117647058823,4342.937853107344,178
2023-01-20 15:00:00,49.29381443298969,2182.0425531914893,4308.762886597938,196
2023-01-20 16:00:00,46.9237668161435,2257.5488372093023,4063.963963963964,224
2023-01-20 17:00:00,48.157534246575345,1966.7805755395684,4817.465753424657,293
2023-01-20 18:00:00,46.80269058295964,1831.0673575129533,5482.159624413145,228
2023-01-20 19:00:00,50.993197278911566,2172.375,5402.112676056338,152
2023-01-20 20:00:00,47.36986301369863,1867.6935483870968,5368.613138686132,148
2023-01-20 21:00:00,48.44827586206897,1400.6891891891892,4971.764705882353,87
2023-01-20 22:00:00,48.68571428571428,970.939393939394,5108.571428571428,36
2023-01-20 23:00:00,49.29545454545455,1058.547619047619,5152.272727272727,44
2023-01-21 00:00:00,48.92857142857143,957.6923076923077,4776.190476190476,42
2023-01-21 01:00:00,50.47826086956522,1735.8260869565217,5421.739130434783,24
2023-01-21 02:00:00,44.45454545454545,834.8571428571429,4690.476190476191,22
2023-01-21 03:00:00,47.23809523809524,1012.35,4847.619047619048,21
2023-01-21 04:00:00,52.516129032258064,889.8387096774194,4703.225806451613,31
2023-01-21 05:00:00,51.84615384615385,4257.72,6584.615384615385,26
2023-01-21 06:00:00,47.121212121212125,2181.7272727272725,5939.393939393939,33
2023-01-21 07:00:00,47.206896551724135,2557.157894736842,5578.9473684210525,58
2023-01-21 08:00:00,54.32432432432432,2080.27397260274,4260.273972602739,74
2023-01-21 09:00:00,48.0462962962963,1773.1568627450981,4345.794392523365,108
2023-01-21 10:00:00,47.4,1759.6216216216217,4131.578947368421,115
2023-01-21 11:00:00,51.28484848484848,1831.9602649006622,4033.5403726708073,165
2023-01-21 12:00:00,50.523809523809526,1371.5678391959798,3838.9671361502346,213
2023-01-21 13:00:00,51.004672897196265,1511.8725490196077,3686.046511627907,216
2023-01-21 14:00:00,49.97222222222222,1572.469387755102,3877.777777777778,218
2023-01-21 15:00:00,49.72072072072072,1500.25,3826.5765765765764,223
2023-01-21 16:00:00,49.86631016042781,1585.0828729281768,3806.4171122994653,187
2023-01-21 17:00:00,49.27142857142857,1515.7377049180327,4276.699029126214,211
2023-01-21 18:00:00,47.00581395348837,1590.051948051948,5386.309523809524,174
2023-01-21 19:00:00,50.688741721854306,1330.5248226950355,5345.695364238411,151
2023-01-21 20:00:00,49.79611650485437,2577.0208333333335,5665.346534653465,103
2023-01-21 21:00:00,52.54237288135593,1739.9642857142858,5340.677966101695,59
2023-01-21 22:00:00,52.11904761904762,1058.9268292682927,4792.857142857143,42
2023-01-21 23:00:00,52.51428571428571,1056.7575757575758,5020.0,35
2023-01-22 00:00:00,51.55102040816327,909.1521739130435,4804.081632653061,49
2023-01-22 01:00:00,47.19230769230769,1049.7083333333333,4900.0,26
2023-01-22 02:00:00,47.85,1061.0,5365.0,20
2023-01-22 03:00:00,51.44117647058823,875.1764705882352,5076.470588235294,34
2023-01-22 04:00:00,52.583333333333336,1038.5,4980.555555555556,36
2023-01-22 05:00:00,51.608695652173914,1273.7727272727273,4856.521739130435,23
2023-01-22 06:00:00,49.87179487179487,2678.3333333333335,6084.210526315789,39
2023-01-22 07:00:00,48.333333333333336,2331.294117647059,5734.285714285715,36
2023-01-22 08:00:00,49.725,3092.051282051282,5273.684210526316,40
2023-01-22 09:00:00,47.38461538461539,2333.2549019607845,4850.0,52
2023-01-22 10:00:00,49.69879518072289,1968.0740740740741,4509.638554216867,83
2023-01-22 11:00:00,50.52845528455285,1876.8898305084747,4132.258064516129,124
2023-01-22 12:00:00,52.288590604026844,1591.9251700680272,4052.7027027027025,149
2023-01-22 13:00:00,49.84415584415584,1503.8986486486488,3957.516339869281,154
2023-01-22 14:00:00,50.73873873873874,1630.7751196172248,3741.176470588235,222
2023-01-22 15:00:00,51.097938144329895,1470.883597883598,3826.153846153846,197
2023-01-22 16:00:00,49.67015706806283,1696.0054054054053,3976.439790575916,191
2023-01-22 17:00:00,49.7192118226601,1516.1822916666667,4669.458128078818,208
2023-01-22 18:00:00,49.5,1598.1494252873563,5332.960893854749,184
2023-01-22 19:00:00,48.10687022900763,1514.72131147541,5336.641221374046,133
2023-01-22 20:00:00,49.9375,2040.4675324675325,5621.518987341772,80
2023-01-22 21:00:00,50.61764705882353,2150.6875,5532.35294117647,68
2023-01-22 22:00:00,43.84375,2102.2580645161293,5412.5,32
2023-01-22 23:00:00,42.125,1911.1333333333334,4775.0,16
2023-01-23 00:00:00,35.46666666666667,6326.066666666667,8206.666666666666,15
2023-01-23 01:00:00,37.1,953.7,4830.0,10
2023-01-23 02:00:00,53.5,788.5,4200.0,2
2023-01-23 03:00:00,52.666666666666664,1107.8333333333333,4833.333333333333,6
2023-01-23 04:00:00,54.46666666666667,820.9166666666666,5060.0,15
2023-01-23 05:00:00,46.51851851851852,3860.2,7060.0,27
2023-01-23 06:00:00,40.18571428571428,3039.3880597014927,6447.826086956522,71
2023-01-23 07:00:00,48.985915492957744,1818.55223880597,5082.547169811321,215
2023-01-23 08:00:00,48.41095890410959,2018.5893719806763,4595.852534562212,220
2023-01-23 09:00:00,45.19402985074627,2473.5461538461536,4882.835820895522,135
2023-01-23 10:00:00,43.65467625899281,2516.0,5106.569343065694,139
2023-01-23 11:00:00,47.48947368421052,2414.9157303370785,4604.27807486631,190
2023-01-23 12:00:00,47.07142857142857,2101.751724137931,4401.948051948052,155
2023-01-23 13:00:00,48.818652849740936,2281.197802197802,4524.607329842932,193
2023-01-23 14:00:00,46.88333333333333,2073.5895953757226,4380.446927374302,181
2023-01-23 15:00:00,45.42603550295858,2013.1604938271605,4379.069767441861,172
2023-01-23 16:00:00,46.62871287128713,1902.8952879581152,4343.6274509803925,206
2023-01-23 17:00:00,47.77536231884058,1846.3509433962265,5254.710144927536,279
2023-01-23 18:00:00,47.74889867841409,1560.142857142857,5289.592760180995,227
2023-01-23 19:00:00,46.94838709677419,2614.267973856209,5958.333333333333,156
2023-01-23 20:00:00,47.96551724137931,1934.2597402597403,5602.298850574713,87
2023-01-23 21:00:00,48.333333333333336,1379.8444444444444,5063.829787234043,48
2023-01-23 22:00:00,50.05,3830.1,6040.0,20
2023-01-23 23:00:00,50.05263157894737,1060.578947368421,5189.473684210527,19
2023-01-24 00:00:00,40.625,933.0,4975.0,8
2023-01-24 01:00:00,40.23076923076923,9791.692307692309,8076.923076923077,13
2023-01-24 02:00:00,55.5,924.25,5025.0,4
2023-01-24 03:00:00,49.42857142857143,4659.285714285715,5400.0,7
2023-01-24 04:00:00,52.54545454545455,1059.3,5120.0,11
2023-01-24 05:00:00,40.095238095238095,4385.105263157895,8526.315789473685,22
2023-01-24 06:00:00,42.92,3314.27868852459,6228.767123287671,78
2023-01-24 07:00:00,49.55865921787709,3186.127388535032,5525.988700564972,182
2023-01-24 08:00:00,47.83248730964467,2003.7527472527472,4631.472081218274,199
2023-01-24 09:00:00,46.49166666666667,2579.464912280702,4938.655462184874,120
2023-01-24 10:00:00,47.94776119402985,2292.4692307692308,4679.850746268657,135
2023-01-24 11:00:00,49.81521739130435,2429.7966101694915,4651.933701657458,185
2023-01-24 12:00:00,47.39887640449438,2077.098265895954,4270.391061452514,180
2023-01-24 13:00:00,46.8698224852071,2098.3518518518517,4533.333333333333,169
2023-01-24 14:00:00,48.83040935672515,2285.0304878048782,4627.810650887574,171
2023-01-24 15:00:00,49.644067796610166,2317.85534591195,4270.6214689265535,179
2023-01-24 16:00:00,47.86770428015564,1939.5793991416308,4114.007782101167,260
2023-01-24 17:00:00,48.70181818181818,1682.3931297709923,4744.890510948905,276
2023-01-24 18:00:00,48.56221198156682,2010.1138613861385,5589.767441860465,219
2023-01-24 19:00:00,48.52694610778443,2295.0318471337578,5734.9693251533745,168
2023-01-24 20:00:00,48.979166666666664,1651.7222222222222,5407.291666666667,97
2023-01-24 21:00:00,46.40983606557377,1687.5535714285713,5296.7213114754095,61
2023-01-24 22:00:00,47.793103448275865,2027.7777777777778,5735.714285714285,29
2023-01-24 23:00:00,48.55263157894737,2651.9615384615386,5400.0,38
2023-01-25 00:00:00,39.869565217391305,1096.1875,4837.5,24
2023-01-25 01:00:00,37.4,709.0,4962.5,11
2023-01-25 02:00:00,53.0,1180.5,4650.0,6
2023-01-25 03:00:00,51.111111111111114,1059.625,5033.333333333333,9
2023-01-25 04:00:00,45.27272727272727,1100.2,5290.909090909091,11
2023-01-25 05:00:00,44.23076923076923,8550.64,7766.666666666667,27
2023-01-25 06:00:00,45.02857142857143,3265.5384615384614,6689.855072463768,70
2023-01-25 07:00:00,49.880503144654085,2574.6275862068965,5632.911392405063,159
2023-01-25 08:00:00,48.41436464088398,1927.1965317919075,4500.0,182
2023-01-25 09:00:00,47.5514705882353,3685.1612903225805,5108.888888888889,137
2023-01-25 10:00:00,46.5253164556962,3044.6301369863013,4748.717948717948,160
2023-01-25 11:00:00,45.60897435897436,2188.3959731543623,4674.683544303797,161
2023-01-25 12:00:00,45.97714285714286,2182.745341614907,4349.1620111731845,182
2023-01-25 13:00:00,45.70348837209303,2308.4666666666667,4669.2307692307695,172
2023-01-25 14:00:00,46.598173515981735,1907.2067307692307,4480.184331797235,219
2023-01-25 15:00:00,46.73869346733668,2019.2864864864864,4233.838383838384,202
2023-01-25 16:00:00,48.287958115183244,2356.0274725274726,4629.015544041451,194
2023-01-25 17:00:00,45.296875,1500.0444444444445,4926.482213438735,256
2023-01-25 18:00:00,47.53883495145631,2309.235294117647,5617.910447761194,208
2023-01-25 19:00:00,47.8433734939759,1635.3881578947369,5419.753086419753,168
2023-01-25 20:00:00,47.97457627118644,1865.079207920792,5573.275862068966,120
2023-01-25 21:00:00,50.733333333333334,1177.0576923076924,5217.241379310345,60
2023-01-25 22:00:00,46.44827586206897,1293.3461538461538,5075.862068965517,29
2023-01-25 23:00:00,49.520833333333336,1426.4761904761904,5308.510638297872,49
2023-01-26 00:00:00,54.166666666666664,1028.7894736842106,4795.652173913043,24
2023-01-26 01:00:00,43.1,3910.5714285714284,5400.0,10
2023-01-26 02:00:00,35.666666666666664,2416.6666666666665,5466.666666666667,6
2023-01-26 03:00:00,48.53846153846154,876.75,4723.076923076923,13
